x,y
34,77
51,66
51,69
63,75
66,79
42,75
63,87
75,66
36,70
44,82
38,79
40,76
68,59
68,68
74,81
68,84
3,73
33,87
37,78
60,81
72,64
43,81
46,79
53,69
57,72
46,68
40,80
40,79
21,85
14,79
11,61
63,67
35,91
86,100
90,94
92,88
93,90
76,79
76,89
53,72
33,80
38,80
43,80
56,65
66,66
65,65
2,50
11,47
21,74
45,83
50,91
59,74
63,78
69,84
73,72
66,89
66,89
71,78
65,90
66,87
27,81
37,91
25,73
26,91
20,89
23,84
62,72
35,70
87,100
52,82
46,81
24,89
36,96
47,100
57,100
26,78
28,82
40,81
27,87
25,89
8,62
17,90
19,85
11,80
9,84
37,69
31,45
29,93
21,88
8,65
