x,y
32,60
26,55
2,83
3,41
2,39
13,51
21,50
23,66
11,83
78,100
86,100
38,58
40,58
32,54
44,57
32,61
24,81
36,75
33,68
10,76
66,64
51,80
46,58
43,51
38,50
41,57
7,44
45,66
43,48
37,60
39,42
36,63
32,72
29,72
25,75
28,59
16,75
43,49
51,46
47,52
94,0
77,7
84,0
33,52
38,54
45,56
36,48
31,57
33,47
32,57
40,38
4,60
2,54
52,48
34,60
31,51
5,44
24,73
20,68
87,100
27,72
27,72
14,75
60,53
32,46
29,54
24,60
8,45
22,63
4,48
3,46
5,61
24,27
4,61
30,68
30,61
19,76
84,0
22,60
13,60
10,72
31,71
94,100
81,100
78,84
47,56
24,77
21,75
18,68
26,45
23,65
11,75
36,77
34,71
14,62
46,22
46,57
41,68
41,70
37,81
26,62
36,59
40,61
20,66
22,66
22,57
30,65
3,76
10,65
10,62
12,71
16,82
31,52
41,30
21,65
24,71
44,64
35,41
46,41
38,62
96,37
40,75
32,74
32,72
