x,y
58,10
19,3
17,3
36,13
31,12
34,19
40,6
35,11
35,14
77,10
26,13
28,13
45,21
43,7
17,2
32,1
76,6
19,27
19,21
31,4
98,54
30,23
72,4
75,4
19,28
84,15
10,14
63,16
70,11
75,8
74,23
75,2
75,0
75,3
70,7
67,7
77,4
77,4
61,8
99,24
39,6
65,18
95,27
96,31
53,37
45,14
44,11
55,4
46,5
36,24
46,23
67,26
65,0
64,2
72,9
61,0
40,4
46,3
97,45
62,9
46,24
42,12
39,12
29,24
29,10
18,2
28,7
29,7
24,0
27,5
2,26
2,26
25,10
8,17
16,33
46,0
45,2
33,22
37,12
37,9
40,12
18,11
19,20
12,46
9,44
58,4
56,2
53,7
58,0
78,5
79,3
39,7
39,0
62,0
66,5
62,0
46,38
45,40
42,22
