x,y
25,33
22,26
12,62
15,49
15,67
39,72
7,70
15,84
59,85
67,95
35,50
41,63
38,63
39,79
41,69
35,77
33,75
9,57
26,76
55,88
54,56
56,74
54,77
55,78
36,66
51,40
30,76
27,75
11,71
22,68
52,85
43,84
35,81
36,74
35,90
46,53
54,43
44,88
53,90
68,89
32,47
30,46
36,72
44,62
43,66
40,78
39,75
39,74
24,67
30,72
46,68
29,71
38,74
30,86
25,80
12,60
18,53
15,62
10,63
46,46
24,73
40,36
41,35
41,35
35,62
29,72
31,71
13,62
42,69
34,71
37,57
37,57
16,79
17,78
35,67
58,88
57,79
56,83
19,69
44,66
59,60
52,63
53,67
53,51
61,61
26,95
3,80
3,80
