x,y
27,27
28,28
41,78
41,77
10,43
30,23
25,35
67,47
32,34
40,8
29,34
37,21
68,7
69,7
69,7
53,55
53,54
63,28
54,13
26,26
26,27
38,47
45,20
44,23
48,15
42,16
42,16
78,11
75,25
21,19
21,19
4,14
11,34
35,26
37,20
44,44
36,9
44,26
31,43
51,34
42,23
38,24
46,21
22,31
35,45
48,49
34,23
56,42
71,21
53,4
53,3
45,14
31,44
54,30
48,21
43,24
30,13
29,15
58,19
54,21
44,15
31,12
17,15
3,49
3,46
6,53
53,40
29,25
64,36
27,20
38,27
41,32
59,16
52,31
18,15
52,42
56,32
34,30
28,53
22,37
31,12
34,9
28,28
28,28
27,29
60,36
61,15
44,16
44,16
39,8
24,7
24,26
23,28
35,38
26,38
15,43
93,68
92,66
43,7
27,12
23,10
23,10
62,1
65,17
