x,y
81,26
89,18
87,17
81,12
79,45
96,21
98,32
67,7
81,10
76,28
62,2
69,6
87,16
56,5
56,43
61,42
72,40
81,42
85,48
95,22
88,11
85,18
96,23
94,27
87,15
81,27
78,25
81,34
95,27
94,30
85,14
44,30
44,25
44,25
80,5
90,23
97,24
38,7
55,7
77,25
85,11
85,15
80,29
90,17
91,17
86,18
87,23
82,0
88,4
76,6
71,8
87,17
82,15
56,14
6,8
2,10
92,23
77,29
89,14
94,23
86,46
79,15
79,19
86,20
86,29
69,10
72,11
75,27
73,23
85,22
89,24
81,45
69,24
79,22
82,9
87,5
81,14
81,12
80,10
78,17
83,25
61,91
93,71
61,90
61,90
93,72
