x,y
34,66
37,76
66,95
71,88
75,76
73,100
80,95
72,76
44,55
76,87
68,87
58,75
79,71
61,89
55,77
60,77
73,87
72,80
92,42
70,81
70,74
54,80
55,83
62,83
69,92
59,76
9,54
47,60
74,76
76,70
45,57
83,76
45,94
32,100
40,69
64,74
72,73
81,74
69,90
72,82
75,71
81,75
83,100
99,72
99,63
91,51
68,75
70,72
69,74
10,66
28,96
71,81
75,84
75,77
83,70
76,81
72,75
34,76
69,80
76,63
53,77
65,76
70,72
68,84
96,41
98,40
61,95
56,93
64,78
65,76
73,84
76,84
75,76
69,75
42,86
39,84
70,53
41,94
58,76
62,72
67,69
73,71
68,75
74,75
74,71
6,65
2,58
69,53
75,69
78,95
44,63
76,85
71,79
57,86
73,65
76,67
52,58
56,68
67,62
70,72
75,80
93,72
93,68
71,76
71,69
76,70
69,74
66,80
63,89
9,60
9,90
14,72
16,73
16,73
15,75
67,70
73,77
73,80
47,77
30,83
32,90
46,91
36,72
68,84
14,60
10,74
10,71
29,80
