x,y
59,15
41,9
74,86
59,62
67,9
74,21
33,59
44,50
34,58
63,72
63,69
65,70
63,51
73,93
60,17
54,19
54,28
78,31
86,61
90,65
36,69
52,47
52,58
79,55
79,93
62,50
61,66
78,36
67,60
67,60
62,71
66,55
40,6
42,79
76,32
70,89
71,68
75,72
57,65
65,54
45,70
46,71
81,45
90,48
72,68
75,74
80,49
33,27
77,47
43,77
68,30
71,50
70,47
70,45
73,59
66,55
44,13
18,50
75,54
46,44
46,44
72,71
70,66
77,72
66,23
65,14
55,68
71,46
55,56
70,17
70,43
66,48
69,59
54,92
47,96
81,4
23,69
56,33
64,50
66,50
71,51
72,65
53,64
44,24
59,86
24,55
63,25
31,63
