x,y
47,73
55,79
52,47
71,74
85,51
47,56
74,45
50,35
54,62
61,80
55,42
63,27
72,70
99,99
81,80
88,10
12,82
9,89
59,73
59,73
64,73
66,69
60,92
66,28
11,11
62,85
64,83
81,64
99,99
67,73
67,71
75,71
71,23
40,50
41,49
42,48
72,21
75,23
67,17
65,16
62,44
38,70
63,75
84,57
86,61
30,75
39,21
68,63
67,65
68,56
56,51
63,77
63,44
99,99
83,54
66,15
66,84
68,83
67,85
66,59
71,70
71,70
42,39
43,29
83,47
65,44
81,32
95,27
42,9
63,78
76,88
72,88
42,72
60,22
86,36
30,27
44,31
50,11
58,32
66,23
56,24
70,58
57,29
60,30
76,29
13,48
74,32
21,29
65,48
37,5
52,23
54,43
66,86
