x,y
44,8
46,39
39,41
39,41
38,23
95,23
93,9
33,25
26,24
37,46
41,61
9,25
29,12
27,5
17,7
5,5
23,5
15,60
55,22
94,29
34,56
34,56
52,12
62,5
29,8
28,8
29,16
25,21
25,14
40,18
30,28
35,42
68,27
97,52
43,16
43,12
55,25
42,14
43,17
45,19
35,13
13,7
6,3
41,34
66,6
55,5
23,18
34,13
32,15
38,18
43,16
44,19
31,23
73,9
69,6
56,4
64,5
31,18
30,13
26,14
25,10
21,5
21,5
5,7
65,9
51,11
60,11
80,10
100,67
56,33
64,8
62,6
67,16
72,51
72,51
55,6
56,8
71,11
46,11
53,16
27,6
29,8
35,19
31,16
33,12
31,16
27,16
37,20
56,13
55,17
38,29
60,10
60,18
66,23
46,59
46,60
64,17
63,11
34,11
34,11
12,11
8,43
7,41
1,61
13,25
88,0
91,3
79,0
