x,y
73,16
31,77
29,77
18,54
14,49
28,93
31,96
33,73
27,50
42,51
73,47
25,62
23,58
43,68
58,32
59,34
28,5
20,1
35,48
72,24
68,66
64,66
25,68
30,69
74,54
75,48
55,71
54,74
74,29
40,16
73,53
71,72
28,65
18,64
26,69
35,73
26,51
29,21
26,62
28,30
37,66
54,24
74,78
51,29
46,33
74,22
81,39
55,67
59,18
59,14
33,64
64,49
53,15
38,30
33,63
24,17
71,19
64,22
41,3
41,3
64,5
47,35
37,32
63,51
34,26
18,53
51,55
61,83
56,26
55,16
55,16
54,4
68,23
74,15
4,42
4,43
64,15
59,15
31,23
62,50
42,26
31,62
35,33
29,79
28,81
25,75
31,42
70,21
37,19
32,41
