x,y
27,100
9,86
47,83
35,88
33,92
40,81
35,86
62,82
46,87
44,88
39,94
67,100
12,68
12,86
25,62
25,64
53,84
14,56
64,88
28,68
72,81
73,93
87,89
82,80
7,96
57,75
77,63
77,61
82,94
45,86
70,89
27,95
90,89
86,58
80,69
96,75
33,79
80,94
79,85
6,66
35,78
52,79
54,91
43,94
71,89
75,96
24,87
21,89
69,89
72,86
3,76
4,76
67,83
58,72
58,72
61,89
64,100
69,92
78,82
21,86
21,86
31,92
29,77
53,91
58,94
25,82
24,92
56,90
44,83
43,100
33,88
70,89
74,87
61,93
64,100
83,95
94,38
11,93
13,98
21,96
29,94
2,56
2,72
2,70
53,81
