x,y
33,46
36,28
41,23
42,22
47,8
7,25
9,21
58,14
8,46
42,64
45,66
37,4
17,13
31,28
42,13
27,14
34,18
48,40
60,23
44,35
46,40
26,52
26,52
60,21
59,15
59,23
49,21
54,25
68,24
67,23
19,22
46,24
52,28
90,56
26,42
39,24
47,25
46,24
46,47
43,19
44,21
39,29
38,28
27,23
32,34
30,37
26,21
41,33
46,8
70,28
59,14
23,28
23,26
33,19
37,21
28,40
5,27
6,35
6,35
26,34
9,86
10,87
6,61
19,80
15,85
20,75
22,71
40,61
42,33
36,29
53,35
29,32
7,24
21,12
19,14
13,46
39,40
35,42
35,41
29,56
31,27
40,38
25,45
40,56
28,26
31,33
25,28
34,34
29,39
34,49
6,47
37,45
43,46
22,25
38,36
52,26
25,39
