x,y
44,91
75,67
80,69
30,94
13,45
4,89
12,83
29,92
21,72
19,87
39,91
28,100
68,80
32,93
64,94
40,97
40,93
40,97
19,76
37,95
73,97
89,43
35,89
57,90
60,94
61,92
69,96
60,96
75,75
75,66
22,90
22,90
66,75
62,80
71,94
11,87
4,98
28,100
44,77
62,96
65,95
72,95
66,95
61,95
58,100
68,100
55,90
71,88
59,96
16,77
12,92
20,94
63,97
11,97
41,83
35,76
60,71
58,68
89,68
90,65
73,52
17,100
20,96
52,81
87,76
75,80
55,72
96,72
95,69
50,60
64,80
19,86
16,86
14,96
23,97
27,96
29,95
35,78
34,83
58,87
64,94
64,94
31,92
71,77
6,51
