x,y
32,94
46,54
60,12
48,23
82,28
65,17
68,0
59,39
81,50
80,15
48,56
63,16
61,38
74,29
92,21
72,15
36,65
36,67
86,9
82,30
70,40
65,23
67,29
69,10
64,31
20,46
78,19
68,10
76,50
63,26
78,35
81,27
84,20
76,23
30,24
79,34
67,21
67,30
27,72
68,12
77,8
90,9
64,7
65,27
76,73
32,29
74,27
75,12
70,24
77,28
61,27
66,25
62,18
84,57
71,31
30,33
69,22
80,18
78,25
73,24
23,64
25,60
72,26
24,52
54,27
69,52
53,9
69,81
70,28
71,30
78,7
53,30
78,23
80,46
76,18
82,20
77,17
73,34
72,9
85,30
64,23
43,47
52,35
74,23
62,21
72,15
76,17
81,20
81,16
86,39
80,32
99,0
69,24
