x,y
26,14
52,38
55,10
45,57
52,48
56,30
59,30
27,82
28,44
25,38
9,33
28,38
59,36
61,27
62,32
58,33
53,55
37,28
37,28
37,24
42,36
64,55
31,38
53,30
65,34
66,36
63,38
47,11
63,27
61,31
84,58
58,31
65,41
66,42
65,45
63,14
23,5
18,15
40,25
67,39
71,49
43,58
40,66
24,12
48,9
41,12
43,6
49,25
47,42
25,55
67,23
25,22
28,15
27,23
59,17
35,28
39,29
54,39
61,49
65,23
61,28
23,16
45,7
44,9
30,14
28,34
30,24
30,50
42,55
2,45
14,10
10,10
30,25
21,55
26,44
27,39
33,39
7,8
3,6
2,6
32,25
30,20
29,8
38,10
33,31
40,29
54,26
29,7
65,32
71,28
42,23
45,20
19,41
32,35
54,25
47,27
49,18
24,21
