x,y
65,12
79,0
76,6
79,35
55,5
45,43
53,5
63,26
74,15
29,28
30,29
26,15
38,38
37,39
74,52
70,49
83,11
83,0
60,30
50,18
70,9
34,8
36,10
71,11
45,18
99,0
72,17
71,30
68,25
64,35
70,39
75,42
77,21
61,0
68,11
73,40
99,0
32,13
32,22
43,20
79,7
73,43
84,0
85,7
92,16
97,30
99,0
32,13
33,6
33,6
33,6
28,5
14,5
23,6
23,5
98,30
91,0
87,11
75,8
79,6
87,37
72,38
77,9
10,34
23,14
15,2
77,3
36,7
50,8
40,8
68,8
79,4
13,29
13,28
26,0
31,9
31,28
41,26
60,17
60,16
95,27
24,30
24,6
4,30
15,16
4,0
4,4
13,6
33,0
79,7
34,9
36,8
24,43
58,0
28,26
12,20
73,4
56,20
66,13
70,8
62,13
52,31
74,17
