x,y
2,82
25,78
41,88
18,82
30,70
18,83
25,40
35,71
33,72
19,90
27,84
40,87
29,78
58,87
58,87
52,80
62,86
15,89
53,71
53,78
53,77
63,88
57,90
35,75
14,59
32,77
34,80
31,79
28,90
42,79
39,84
20,82
35,75
55,68
43,87
43,83
52,86
59,85
24,78
30,90
28,85
22,61
33,92
44,78
38,78
25,77
38,80
60,95
59,70
43,82
38,77
31,79
36,75
28,77
19,85
30,78
5,77
10,91
43,90
13,85
61,89
71,90
37,79
36,71
23,71
27,92
19,88
37,78
22,84
39,66
44,69
53,78
65,77
63,86
65,83
28,62
32,65
15,67
13,69
47,71
36,70
33,79
28,58
39,76
39,57
56,64
54,65
21,35
40,64
12,64
63,62
45,61
35,73
22,93
28,83
32,29
15,45
15,45
30,42
29,41
33,69
36,74
45,55
47,89
