x,y
50,50
68,22
74,87
63,89
76,77
66,19
76,91
99,0
67,52
73,56
28,3
34,7
35,23
66,68
84,51
34,8
41,84
69,60
65,53
32,89
53,27
99,0
88,7
64,3
67,15
57,67
76,43
78,45
99,0
22,25
67,75
79,87
73,93
74,100
60,93
75,71
77,70
71,91
28,92
28,92
74,94
97,93
78,92
71,80
66,93
53,81
54,87
72,76
67,78
86,93
99,0
99,66
65,64
61,71
66,95
72,69
70,86
75,91
66,97
63,85
70,66
34,87
34,78
50,92
49,90
99,0
21,53
20,48
55,90
89,62
78,76
70,90
66,93
71,93
92,94
78,96
67,91
72,85
47,58
59,47
79,26
80,10
79,34
39,8
37,11
74,10
70,29
77,9
69,25
77,6
77,6
79,3
63,93
70,90
36,22
36,23
35,26
