x,y
14,52
6,86
5,85
24,73
31,67
27,38
47,46
45,67
44,66
30,62
7,18
32,76
32,77
38,41
20,64
4,61
10,75
10,75
12,60
22,33
22,32
23,69
22,57
31,63
36,54
32,50
33,65
21,95
4,58
3,72
20,85
13,86
8,62
6,67
8,72
45,66
36,50
96,59
93,61
7,51
37,66
43,64
46,53
42,56
14,8
10,3
6,53
10,42
49,50
25,56
18,65
31,69
32,71
4,89
6,93
7,92
29,66
10,68
8,71
52,54
63,44
26,73
3,79
10,51
20,90
12,50
31,54
36,33
25,70
27,70
24,76
5,60
47,43
29,68
30,73
24,32
13,74
13,73
4,60
14,62
14,63
31,100
35,71
35,94
37,95
32,78
27,75
28,84
7,47
9,91
24,88
35,75
39,92
55,73
53,75
4,60
59,68
67,63
31,63
23,70
49,94
22,78
20,82
12,62
54,71
54,74
24,96
20,98
34,82
27,86
