x,y
55,71
52,61
44,56
24,12
29,72
45,62
45,56
42,54
57,56
66,81
66,81
42,56
38,64
3,59
31,52
36,44
45,82
46,73
34,84
37,83
39,72
4,56
53,80
10,44
24,17
24,17
14,74
24,68
5,59
22,66
28,60
38,66
36,62
43,47
46,62
39,71
36,59
58,64
54,63
55,63
51,59
34,65
38,59
5,60
10,66
4,53
4,56
12,85
32,55
36,46
36,58
52,57
55,55
41,83
37,65
43,51
45,53
42,55
39,64
54,81
42,64
39,57
36,64
4,60
49,60
43,64
40,56
39,60
42,55
53,54
53,56
46,54
22,40
20,68
40,62
62,66
53,75
54,74
51,69
47,74
46,57
37,51
39,83
11,65
8,65
8,65
10,62
13,73
21,70
14,65
11,61
24,63
26,58
39,62
40,69
37,59
10,47
65,88
74,90
75,95
76,94
27,60
24,64
40,55
58,84
47,75
43,75
22,81
10,70
31,54
40,59
43,68
26,82
55,50
51,51
45,59
45,58
36,58
32,56
32,59
57,61
15,39
26,74
37,63
24,76
23,68
28,66
32,83
12,57
2,64
41,65
8,71
38,58
39,62
30,59
