x,y
12,72
29,76
39,79
21,78
25,64
25,66
21,69
24,62
20,76
44,65
4,53
14,84
25,70
38,79
12,68
6,96
11,94
7,84
29,95
30,95
35,80
34,66
44,86
5,58
29,70
38,78
38,74
22,66
41,77
35,73
36,66
35,51
28,69
52,76
34,69
37,68
54,42
21,52
15,89
18,71
13,70
19,69
42,74
46,76
33,60
28,57
26,65
19,82
22,73
39,74
39,69
35,44
35,56
37,60
4,50
4,50
4,61
8,73
12,55
3,60
28,62
11,61
36,100
35,89
33,89
46,73
42,79
30,69
41,67
44,63
53,65
38,83
42,87
42,87
31,87
40,73
31,77
31,68
27,80
19,64
56,65
57,78
53,62
38,73
35,74
40,82
27,88
57,90
55,89
5,50
7,54
15,84
9,85
38,77
20,76
7,57
