x,y
36,87
38,86
71,64
52,86
48,94
41,94
41,66
56,65
65,84
20,67
63,67
21,66
53,60
53,55
63,66
55,72
68,79
29,95
29,95
43,68
44,64
47,67
34,58
58,73
68,54
10,69
35,62
14,70
38,63
57,63
43,89
51,49
55,54
62,49
60,60
51,65
57,67
42,63
30,63
43,66
35,62
36,66
28,83
25,80
12,91
13,79
31,72
20,73
41,61
31,71
37,67
24,71
39,62
70,94
61,94
23,51
36,71
37,67
33,77
56,72
88,45
37,52
37,50
42,72
44,68
38,79
15,85
40,78
58,76
40,86
34,87
19,80
29,65
15,37
54,69
53,68
53,72
30,75
67,72
42,66
34,73
59,63
12,16
