x,y
44,75
47,79
30,72
8,44
1,37
23,63
24,75
64,46
66,45
72,42
61,89
38,69
38,80
36,45
43,62
34,64
20,69
54,45
54,45
4,43
7,45
30,59
23,56
24,59
24,65
35,58
17,46
29,60
30,57
30,65
55,64
46,53
46,56
38,45
62,51
47,47
51,47
31,58
29,55
40,82
46,70
37,54
28,60
31,95
46,60
50,64
50,64
2,60
38,62
39,83
18,75
38,66
26,70
44,83
20,70
34,45
37,44
9,45
8,44
54,67
26,76
18,90
38,70
53,48
45,42
44,44
26,80
51,57
44,64
32,62
31,76
28,77
53,67
8,57
20,67
19,68
5,60
7,68
26,58
9,73
8,72
52,67
4,62
4,64
4,61
32,72
45,46
5,59
24,59
5,48
5,46
15,65
26,77
29,62
29,65
27,69
55,84
55,84
26,54
12,68
10,58
