x,y
28,58
13,44
35,18
23,37
29,30
25,34
36,31
35,35
62,53
63,42
61,34
28,40
28,42
30,34
58,33
35,33
31,40
34,44
55,45
39,24
42,26
28,44
26,39
59,16
65,42
30,68
31,39
30,31
15,41
15,42
3,56
3,56
36,34
54,14
31,42
32,50
57,29
26,18
28,32
27,33
1,59
21,38
34,32
33,42
28,62
28,62
64,42
25,35
43,28
43,21
55,39
46,32
20,32
31,37
44,25
53,9
44,28
44,28
53,48
54,35
60,32
25,28
33,38
42,31
47,34
46,37
92,57
54,24
28,17
44,41
68,29
73,41
45,40
54,57
45,36
72,46
53,34
53,2
53,2
44,26
8,39
6,42
34,23
34,38
52,10
85,44
86,42
47,37
32,30
26,11
28,58
61,43
64,43
47,44
46,40
52,31
68,63
57,32
61,33
12,36
54,41
92,50
70,14
43,34
44,35
52,40
28,26
34,22
46,35
61,34
35,14
97,46
39,37
47,31
56,23
61,24
30,4
28,5
37,41
44,35
64,47
87,18
