x,y
33,55
28,54
21,63
22,67
36,68
33,64
41,77
36,76
53,65
27,77
23,81
33,66
36,53
36,64
33,63
51,76
37,63
51,66
46,69
53,67
23,78
79,82
40,77
40,72
41,60
59,69
44,70
3,49
1,50
28,58
28,59
65,61
89,71
28,66
28,64
44,65
32,65
32,61
68,87
68,87
80,93
19,82
22,85
19,69
38,73
40,60
69,92
57,65
53,66
26,71
29,63
20,65
60,76
65,71
38,76
33,76
30,92
39,82
32,74
32,74
66,64
59,70
58,75
53,52
53,69
55,67
76,57
65,72
57,87
34,83
34,74
28,74
37,69
46,86
26,57
41,81
7,53
29,67
44,66
69,77
68,90
48,86
72,70
38,80
36,85
32,89
23,86
28,72
26,66
19,67
48,81
54,93
62,94
62,94
14,54
23,66
27,64
29,68
86,63
88,62
36,81
63,70
89,53
24,76
32,37
46,78
35,72
34,70
34,70
8,88
39,70
25,67
