x,y
13,64
12,52
5,63
45,67
51,89
46,89
38,63
34,55
21,57
21,51
63,79
24,57
34,74
33,64
38,63
37,67
10,54
39,63
24,46
23,66
29,55
32,66
38,65
33,54
24,50
21,57
20,66
43,71
42,70
38,68
35,78
47,29
47,29
5,63
12,71
19,68
53,79
38,62
37,62
23,65
26,70
28,56
54,85
51,63
42,71
13,60
43,48
40,63
32,64
31,57
55,96
29,78
30,56
10,91
13,37
30,79
50,48
56,69
39,82
12,37
8,48
22,43
24,60
45,53
10,50
4,59
5,60
60,81
33,77
33,73
21,75
33,66
22,69
6,93
26,71
25,63
56,43
13,78
11,82
55,47
31,85
32,71
41,42
37,72
