x,y
19,82
46,100
59,86
37,69
26,79
42,74
65,100
62,95
15,53
3,53
0,56
10,42
11,95
21,90
32,100
40,89
51,83
53,81
35,46
35,30
30,70
26,82
88,100
86,96
70,96
87,70
42,88
24,86
60,89
57,93
56,89
56,89
59,84
53,79
65,89
52,92
39,81
76,100
69,92
95,100
93,97
94,97
78,94
38,100
67,96
76,100
5,58
1,62
8,48
7,52
6,89
30,74
13,95
75,88
9,61
11,60
3,52
1,56
35,79
38,79
35,89
63,60
92,64
58,80
19,100
14,100
13,95
26,92
38,85
33,85
35,90
41,93
81,100
81,98
55,100
58,95
96,100
89,96
36,95
33,93
8,69
2,71
25,93
28,96
17,100
7,70
56,95
56,96
12,90
11,92
12,94
17,91
16,91
15,94
7,84
6,100
9,94
