x,y
18,53
20,74
35,80
43,88
56,85
28,69
44,87
38,86
40,84
91,53
54,25
12,47
9,50
39,68
41,84
65,71
46,64
45,62
52,76
55,57
15,38
39,72
45,90
45,83
21,61
34,57
37,57
41,67
57,74
34,47
34,46
35,81
55,50
54,65
27,54
29,20
29,71
42,75
11,63
63,59
37,50
36,51
59,85
60,67
40,33
39,29
30,53
41,67
56,68
27,66
29,65
56,60
42,84
55,80
61,92
37,56
47,64
51,59
32,39
32,79
44,90
46,90
32,73
44,65
33,91
36,94
40,73
45,64
44,66
54,70
55,89
86,36
79,40
46,6
45,20
46,68
59,72
38,66
57,74
62,88
56,78
57,90
90,52
59,59
28,69
40,84
38,72
31,60
44,68
52,58
59,62
37,57
62,41
96,45
6,60
27,62
44,69
63,45
42,58
27,91
46,58
97,52
