x,y
13,54
17,64
28,73
51,3
52,1
43,6
37,16
43,13
61,50
65,21
62,25
29,34
97,51
48,19
49,15
4,48
4,50
2,58
29,57
11,22
23,53
22,55
11,66
11,66
26,40
21,31
36,37
38,39
36,40
36,70
37,69
33,39
33,39
39,66
40,67
43,71
10,48
11,49
4,51
0,58
29,58
54,48
31,56
30,54
30,53
31,46
37,65
38,72
44,71
3,60
46,80
8,52
19,44
20,45
46,68
38,38
25,62
27,60
35,53
45,46
8,63
32,88
4,89
4,88
37,54
27,50
27,57
21,49
31,44
31,44
23,30
54,45
90,50
32,68
32,55
28,41
76,40
13,69
30,49
6,52
21,27
33,74
25,57
40,80
44,84
4,55
42,51
34,76
30,78
6,56
34,48
34,46
29,59
30,55
32,38
25,21
