x,y
57,83
39,92
28,94
53,73
30,77
48,68
46,68
53,88
49,71
42,81
42,85
20,54
20,54
20,54
8,44
9,58
32,65
41,84
34,85
2,68
3,68
29,69
8,49
9,44
5,46
9,39
54,85
61,86
24,78
41,86
53,72
52,73
49,57
48,52
45,61
41,64
60,76
56,75
36,72
40,63
29,72
28,95
4,59
7,74
7,70
8,43
10,53
29,83
25,86
54,93
53,90
58,90
34,72
40,95
27,79
10,46
22,68
10,40
18,66
38,67
26,58
32,82
37,70
42,47
50,67
58,64
34,63
9,83
18,91
10,63
13,85
26,72
46,59
23,66
34,76
32,79
32,70
28,67
10,76
11,80
39,68
40,35
36,73
7,58
57,76
56,66
61,75
36,69
56,54
31,82
47,28
35,51
7,69
47,53
33,88
29,92
33,69
20,36
