x,y
21,59
39,8
30,24
31,30
52,29
55,28
44,45
57,48
71,42
42,20
54,26
34,25
31,27
13,41
37,38
43,9
26,55
39,27
38,19
29,31
38,26
42,5
34,29
24,30
27,24
31,25
45,26
55,12
43,27
60,16
60,13
58,24
52,26
12,57
12,57
32,16
44,35
53,16
41,86
39,82
27,28
41,29
57,11
37,31
35,19
37,14
57,30
55,24
60,18
58,7
62,13
57,49
36,36
62,31
11,36
11,54
10,52
14,51
34,37
64,27
41,24
32,61
30,27
44,29
38,36
28,49
25,7
24,12
9,36
49,32
39,26
30,35
10,33
17,28
27,68
34,36
67,43
63,34
71,50
55,47
67,26
36,74
33,32
67,31
35,19
63,40
67,40
42,9
41,3
40,16
40,19
68,36
10,31
12,24
39,31
66,34
36,54
20,14
23,20
73,35
33,62
6,39
5,41
7,31
