x,y
22,78
6,72
37,68
35,83
33,87
28,73
29,72
44,80
39,75
23,62
23,74
45,65
42,72
64,87
55,58
64,84
77,51
90,49
80,69
90,60
40,68
38,84
4,91
11,90
9,95
13,87
56,63
66,76
77,72
92,32
92,35
54,69
46,63
60,53
46,60
37,78
8,72
61,52
69,55
64,64
36,88
36,81
38,78
39,65
55,93
69,67
61,76
36,83
34,84
28,91
15,66
35,81
59,95
87,52
28,74
22,51
39,73
36,71
32,79
7,46
47,88
40,70
6,69
5,84
53,83
54,81
90,45
25,71
26,12
26,12
32,13
87,52
9,93
7,69
14,86
38,67
47,91
12,35
58,62
14,65
19,74
24,72
38,71
60,71
59,81
58,83
39,69
26,50
34,71
48,79
56,67
58,60
26,27
18,31
23,66
31,71
35,69
46,65
45,80
47,28
47,38
24,71
58,69
74,85
74,83
34,76
61,73
66,65
88,34
77,52
