x,y
46,25
58,79
58,78
26,68
57,46
55,47
63,59
51,39
62,12
35,37
66,4
36,12
30,29
31,24
68,70
95,88
47,53
65,80
64,72
70,29
56,36
54,43
47,53
70,54
63,40
67,54
63,50
61,44
53,30
53,3
50,0
35,21
10,94
20,76
12,78
55,47
33,21
64,36
60,41
56,36
27,24
25,66
47,56
46,57
74,40
41,27
33,47
34,49
57,23
56,66
39,74
44,79
49,48
74,71
84,86
43,24
42,18
61,20
63,21
71,35
69,52
22,22
30,27
8,49
10,55
13,55
15,27
22,15
23,15
32,24
36,52
29,24
45,32
28,44
30,44
37,32
54,50
70,50
46,21
10,27
12,25
12,25
17,59
34,45
5,39
0,27
32,75
58,72
58,68
67,46
68,47
71,33
40,39
57,64
55,70
53,49
27,42
52,50
52,49
69,38
27,20
61,41
62,45
34,26
4,73
11,72
18,75
35,32
37,33
39,31
42,25
33,35
23,31
23,30
