x,y
17,94
14,94
45,96
61,84
37,90
7,77
2,84
34,93
30,83
74,66
68,74
20,83
25,66
26,62
54,92
30,70
1,79
0,80
29,74
58,72
34,81
35,100
49,82
18,80
9,83
0,77
31,95
60,80
81,89
63,76
55,93
56,92
38,90
24,65
58,83
68,76
67,85
60,56
60,56
62,87
54,90
56,86
21,91
5,66
2,43
34,83
48,86
71,83
65,100
60,94
54,95
36,89
37,91
25,93
26,97
7,83
57,74
59,100
37,64
13,64
38,84
64,88
23,73
11,78
62,100
73,100
65,91
58,90
66,77
66,82
80,63
92,94
93,93
70,75
37,89
30,92
47,74
39,85
36,78
40,84
58,82
54,74
39,78
58,82
70,84
42,82
44,83
53,79
37,58
47,84
45,83
