x,y
13,76
11,54
21,65
19,50
10,73
42,81
18,71
21,83
8,66
7,69
4,81
42,70
60,36
11,70
14,43
35,9
26,62
31,42
44,47
32,26
29,33
43,66
3,56
36,73
29,67
14,87
58,70
59,69
31,79
24,72
22,69
62,93
29,46
44,17
30,50
40,36
32,68
19,55
41,75
33,37
14,69
34,83
19,49
24,35
21,72
25,62
29,60
28,64
20,67
29,67
28,76
48,48
39,56
21,72
18,69
12,53
11,71
34,63
34,63
31,60
26,69
23,86
20,81
15,91
15,78
12,76
8,88
36,74
34,62
5,73
22,66
21,66
30,64
97,43
29,80
28,84
6,76
5,74
5,72
7,35
2,93
18,80
12,81
29,55
30,46
26,63
17,74
26,64
29,85
13,74
12,76
56,55
19,76
14,71
14,81
26,72
22,81
15,80
20,68
31,74
28,75
31,76
29,76
25,66
5,75
12,81
29,73
33,71
28,70
35,62
