x,y
33,65
69,45
50,61
69,38
64,12
67,31
31,92
34,47
34,49
33,67
29,65
30,82
30,82
43,70
37,64
34,66
36,56
33,63
53,83
63,85
36,54
27,65
62,82
54,33
58,65
64,77
56,50
76,87
58,64
42,6
66,30
70,29
72,16
72,12
59,7
45,35
10,57
31,8
70,10
64,6
91,9
35,61
50,50
49,50
84,95
82,100
53,79
53,79
44,77
44,75
25,52
19,45
65,77
31,75
77,45
29,41
57,77
66,45
73,33
32,34
23,83
55,31
66,89
63,93
61,69
67,74
74,78
33,4
43,13
55,12
74,57
21,34
29,62
86,78
10,41
72,71
57,95
44,79
46,40
46,29
99,99
26,81
15,84
69,33
