x,y
22,95
62,60
61,59
99,99
89,84
62,95
60,93
88,100
66,23
31,97
27,94
35,96
42,82
12,93
34,92
32,68
35,54
42,98
62,75
10,55
54,88
54,88
43,72
24,93
53,88
53,88
64,94
37,64
47,72
47,69
99,0
11,52
42,34
59,97
46,92
34,83
46,76
32,86
41,72
52,93
64,65
71,66
44,94
40,91
18,55
40,89
31,73
36,91
36,91
55,69
46,71
33,96
33,96
8,49
56,82
61,87
61,88
51,62
72,89
8,56
13,77
44,83
65,57
74,58
20,66
47,71
44,77
55,64
15,73
31,64
31,66
24,76
20,79
57,60
59,64
56,74
32,56
32,54
57,78
68,83
68,83
68,83
56,78
49,77
66,73
84,0
34,68
32,86
31,76
41,72
37,72
71,79
18,94
78,93
23,67
31,75
