x,y
53,85
46,88
44,81
30,54
21,82
37,79
40,79
27,86
15,89
24,87
58,67
51,67
60,60
52,58
56,59
67,62
57,90
63,71
69,77
58,80
61,86
70,93
81,97
8,56
1,65
30,58
41,68
66,82
62,80
63,62
11,72
60,84
65,79
63,71
89,50
60,68
60,84
32,79
45,83
62,75
67,82
26,71
60,76
50,88
3,84
46,59
21,55
21,55
14,81
27,91
14,65
8,56
3,60
29,74
64,52
4,32
9,17
16,45
7,54
28,57
22,71
32,91
17,69
35,64
34,71
29,67
29,70
28,69
29,67
30,66
29,63
29,80
36,80
54,86
10,57
4,59
34,72
25,62
27,65
24,69
24,48
31,79
27,67
25,69
43,66
24,72
26,65
32,69
11,84
11,83
6,85
28,62
30,65
27,62
42,67
31,87
24,81
