x,y
55,36
57,37
39,38
62,10
66,30
55,28
36,29
40,34
46,27
61,6
60,28
56,39
72,21
55,10
53,8
58,22
66,36
69,25
20,8
20,3
37,19
39,14
41,28
38,11
30,33
46,26
46,28
66,0
52,12
65,7
34,32
63,28
38,25
63,34
63,22
39,5
63,11
70,23
42,0
40,30
32,20
32,19
55,33
31,6
32,12
41,17
38,25
56,32
39,14
10,5
20,0
47,14
49,0
62,21
31,41
68,36
56,4
56,4
56,11
24,0
30,9
68,29
64,25
80,0
65,15
63,22
56,38
53,38
53,36
49,21
64,14
76,26
56,34
47,24
55,30
47,29
73,24
40,21
73,25
22,9
14,10
10,7
9,17
43,14
25,19
52,0
63,15
39,4
44,5
55,0
62,15
65,13
21,38
57,36
61,0
97,20
