x,y
24,71
33,92
27,88
4,57
24,59
36,49
38,50
47,77
41,60
45,43
12,62
10,88
9,73
26,88
34,81
22,75
4,75
12,71
61,76
60,63
65,62
44,69
10,52
7,49
44,87
34,67
5,63
30,74
38,74
43,63
38,61
32,76
36,43
45,25
20,68
36,71
31,79
31,77
3,49
31,57
16,74
8,82
27,79
25,78
10,63
31,55
19,88
93,43
32,56
36,89
37,86
52,83
33,71
54,70
33,55
26,68
55,91
56,89
27,82
39,89
22,82
6,67
35,67
39,67
37,43
61,75
31,85
35,88
41,62
44,76
57,63
28,75
29,73
37,73
49,57
48,87
60,69
37,70
33,63
34,45
55,74
62,60
29,64
60,68
92,56
65,36
9,56
26,62
