x,y
34,15
26,15
34,4
52,22
65,56
27,31
20,70
30,52
66,40
84,20
74,36
40,68
36,71
75,91
34,4
54,12
43,7
35,9
32,76
32,89
25,72
57,58
70,50
39,16
28,59
60,75
61,65
70,46
71,8
94,23
99,99
88,90
37,22
89,43
44,56
42,34
74,22
76,16
56,29
74,38
54,5
63,49
64,70
51,21
53,26
40,32
45,52
54,49
96,10
80,3
62,36
70,50
75,84
93,72
48,57
69,74
32,0
74,19
75,14
71,50
24,25
29,54
88,72
79,71
79,64
38,6
54,29
69,60
14,24
19,34
91,15
67,7
55,5
56,4
97,29
96,31
99,0
87,16
76,26
86,29
28,3
39,31
84,84
88,69
89,18
78,19
99,0
79,85
75,18
54,18
