x,y
11,61
11,60
19,51
19,51
11,53
5,69
3,51
3,51
11,50
11,53
2,52
30,45
15,45
23,52
19,49
3,51
2,50
11,45
10,56
10,22
5,51
15,50
5,60
12,49
16,52
24,50
28,44
2,54
7,32
3,34
14,48
24,38
22,49
3,49
12,56
14,54
14,53
7,50
6,57
17,55
3,44
11,50
12,49
5,48
9,51
5,47
10,56
9,56
5,53
3,45
11,27
2,62
5,66
3,50
9,52
7,82
19,55
3,72
26,53
4,50
1,49
1,49
14,54
3,44
7,54
13,49
8,64
3,39
8,26
3,50
4,50
14,33
2,66
13,63
14,53
8,74
9,69
10,66
9,45
6,30
6,30
2,51
3,49
12,48
12,48
12,48
5,49
9,48
13,49
14,48
20,36
8,36
12,40
6,56
37,88
36,61
