x,y
32,87
34,84
33,85
33,84
42,74
35,79
55,77
30,89
26,87
35,80
26,100
69,92
81,92
95,40
99,0
82,5
43,79
34,74
60,74
30,84
59,80
59,80
46,93
79,94
51,87
15,69
27,59
28,77
73,64
70,65
54,93
49,100
34,86
30,85
74,100
86,95
21,62
21,62
59,100
38,92
82,100
80,97
55,85
99,99
56,95
85,89
89,90
32,95
54,100
54,93
46,91
45,74
22,87
72,74
25,88
33,87
36,87
40,87
27,52
4,41
65,72
65,94
4,53
62,92
30,72
77,73
78,100
38,100
44,93
69,84
39,79
65,92
65,86
52,87
53,85
38,50
47,90
44,93
46,89
52,55
58,100
57,74
60,69
67,83
88,100
73,97
53,52
76,87
96,74
94,74
61,93
61,64
34,85
50,86
49,87
92,92
53,59
