Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436454,Home,Łukasz Fabiański,G,1,190,Poland,482630400,False,37,18,7,Unknown,Unknown
12436454,Home,Aaron Wan-Bissaka,D,29,183,England,880502400,False,42,36,7,Unknown,Unknown
12436454,Home,Konstantinos Mavropanos,D,15,194,Greece,881798400,False,50,45,7.4,Unknown,Unknown
12436454,Home,Max Kilman,D,26,192,England,864345600,False,59,49,7.4,Unknown,Unknown
12436454,Home,Emerson Palmieri,D,33,176,Italy,775872000,False,44,37,7.1,Unknown,Unknown
12436454,Home,Edson Álvarez,M,19,185,Mexico,877651200,False,27,23,6.8,Unknown,Unknown
12436454,Home,Tomáš Souček,M,28,192,Czechia,793843200,False,32,18,7.2,Unknown,Unknown
12436454,Home,Mohammed Kudus,M,14,176,Ghana,965174400,False,32,30,7.2,Unknown,Unknown
12436454,Home,Carlos Soler,M,4,180,Spain,852163200,False,34,32,6.8,Unknown,Unknown
12436454,Home,Crysencio Summerville,M,7,174,Netherlands,1004400000,False,23,21,7.5,Unknown,Unknown
12436454,Home,Jarrod Bowen,M,20,174,England,851040000,False,28,23,8.3,Unknown,Unknown
12436454,Home,Lucas Paquetá,M,10,180,Brazil,872640000,True,12,8,6.7,Unknown,Unknown
12436454,Home,Danny Ings,F,18,178,England,711849600,True,8,3,6.3,Unknown,Unknown
12436454,Home,Guido Rodríguez,M,24,185,Argentina,766108800,True,5,5,6.5,Unknown,Unknown
12436454,Home,Aaron Cresswell,D,3,170,England,629683200,True,Unknown,Unknown,6.7,Unknown,Unknown
12436454,Home,Jean-Clair Todibo,D,25,189,France,946512000,True,Unknown,Unknown,6.3,Unknown,Unknown
12436454,Home,Alphonse Aréola,G,23,195,France,730771200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436454,Home,Vladimír Coufal,D,5,179,Czechia,714441600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436454,Home,Luis Guilherme,M,17,175,Brazil,1139443200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436454,Home,Niclas Füllkrug,F,11,188,Germany,729216000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436454,Away,Sam Johnstone,G,31,193,England,733017600,False,37,22,6.7,Unknown,Unknown
12436454,Away,Nélson Semedo,M,22,177,Portugal,753408000,False,49,41,7.2,Unknown,Unknown
12436454,Away,Santiago Bueno,D,4,189,Uruguay,910569600,False,38,28,6.3,Unknown,Unknown
12436454,Away,Toti Gomes,D,24,187,Portugal,916444800,False,41,32,7.1,Unknown,Unknown
12436454,Away,Matt Doherty,D,2,182,Ireland,695520000,False,44,34,8.1,Unknown,Unknown
12436454,Away,André,M,7,176,Brazil,995241600,False,16,14,6.7,Unknown,Unknown
12436454,Away,Mario Lemina,M,99,184,Gabon,746841600,False,30,23,7,Unknown,Unknown
12436454,Away,Rayan Aït Nouri,M,3,179,Algeria,991785600,False,22,21,7.5,Unknown,Unknown
12436454,Away,João Gomes,M,8,176,Brazil,981936000,False,22,18,6.3,Unknown,Unknown
12436454,Away,Matheus Cunha,F,10,184,Brazil,927763200,False,35,26,7.1,Unknown,Unknown
12436454,Away,Jørgen Strand Larsen,F,9,193,Norway,949795200,False,13,10,6.6,Unknown,Unknown
12436454,Away,Jean-Ricner Bellegarde,M,27,170,France,898905600,True,4,2,6.8,Unknown,Unknown
12436454,Away,Gonçalo Guedes,F,29,179,Portugal,849225600,True,6,4,6.7,Unknown,Unknown
12436454,Away,Tommy Doyle,M,20,172,England,1003276800,True,15,12,7,Unknown,Unknown
12436454,Away,Rodrigo Gomes,M,19,171,Portugal,1057536000,True,5,3,6.5,Unknown,Unknown
12436454,Away,Daniel Bentley,G,25,188,England,742521600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436454,Away,Craig Dawson,D,15,188,England,641952000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436454,Away,Pedro Lima,D,37,174,Brazil,1151712000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436454,Away,Hee-Chan Hwang,F,11,177,South Korea,822614400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436454,Away,Carlos Forbs,F,26,169,Portugal,1079654400,True,Unknown,Unknown,Unknown,Unknown,Unknown
