x,y
83,8
93,0
58,27
45,14
96,19
56,9
59,0
47,33
55,12
89,11
25,37
53,17
56,21
59,27
58,27
61,14
44,28
47,24
70,26
75,24
98,56
99,99
99,99
53,21
35,13
78,25
61,32
99,99
80,79
69,23
75,17
87,16
81,12
88,9
99,99
67,71
95,27
63,21
67,30
76,24
99,99
99,99
69,73
58,29
77,26
62,23
86,10
78,12
59,33
76,31
14,29
26,0
71,56
7,7
88,57
58,24
68,12
78,49
87,47
82,0
66,23
42,21
56,23
67,22
64,10
39,35
53,19
63,4
61,7
16,10
21,4
21,4
75,78
46,25
57,12
55,24
70,27
37,3
43,9
57,12
60,30
44,29
55,22
53,22
75,31
85,37
85,37
31,34
43,22
53,20
59,25
70,37
87,14
95,10
43,27
61,16
66,21
18,8
39,22
40,23
42,21
43,27
31,12
41,24
43,18
45,7
43,17
66,11
63,13
78,51
72,15
69,11
29,0
32,10
34,19
34,19
61,30
60,19
65,37
