x,y
59,94
47,89
55,85
54,79
98,82
72,45
56,83
61,86
42,96
37,80
46,71
53,73
99,0
12,67
14,73
37,81
55,73
37,78
68,94
66,86
60,83
75,82
52,82
52,82
60,87
58,82
56,88
57,72
78,94
82,92
37,100
68,86
75,85
61,86
65,85
46,71
59,70
48,58
53,58
71,78
72,81
72,81
87,53
95,43
99,0
37,85
38,82
66,93
76,82
62,90
70,83
83,70
68,93
88,76
74,97
75,92
73,89
59,94
60,94
59,77
96,63
99,68
12,64
34,73
60,75
61,81
67,66
74,84
73,100
41,77
74,75
31,76
68,100
69,91
32,81
29,84
97,86
99,0
61,29
36,100
34,74
40,71
71,91
24,100
81,100
64,91
57,68
55,71
64,62
34,73
47,72
73,73
29,74
37,74
53,72
38,56
99,0
34,72
47,60
47,63
54,72
54,72
46,68
59,81
62,70
68,81
94,81
85,88
76,91
79,89
56,72
37,72
53,72
56,96
32,93
43,75
53,80
53,80
71,83
71,81
67,80
8,69
61,65
61,65
28,94
31,94
39,88
30,57
27,64
