x,y
21,10
61,9
59,7
55,4
56,29
61,30
68,9
72,18
72,6
66,19
48,0
40,10
45,4
62,6
58,18
54,12
61,4
52,32
44,36
30,0
25,13
89,47
90,47
87,8
82,9
39,5
68,6
8,38
9,33
44,12
55,19
60,9
58,4
58,4
37,6
30,9
30,9
76,6
78,24
24,46
24,51
85,46
67,6
68,19
69,18
86,8
69,21
67,37
70,34
35,8
59,24
58,8
56,9
60,3
5,56
41,5
62,4
69,21
32,7
32,7
41,11
87,27
58,14
53,5
9,9
60,3
73,7
68,25
69,32
33,11
46,4
65,5
37,10
6,11
69,22
36,8
98,13
79,26
45,3
29,8
70,4
47,18
72,13
67,15
59,6
37,4
30,7
66,25
66,6
71,4
61,5
31,0
85,12
81,6
70,10
58,5
