Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436908,Home,Mark Flekken,G,1,194,Netherlands,739929600,False,33,28,7.4,Unknown,Unknown
12436908,Home,Kristoffer Ajer,D,20,196,Norway,892771200,False,6,4,6.8,Unknown,Unknown
12436908,Home,Nathan Collins,D,22,193,Ireland,988588800,False,41,38,7.9,Unknown,Unknown
12436908,Home,Ethan Pinnock,D,5,194,Jamaica,738633600,False,34,30,6.9,Unknown,Unknown
12436908,Home,Vitaly Janelt,M,27,184,Germany,894758400,False,36,32,7.1,Unknown,Unknown
12436908,Home,Mathias Jensen,M,8,180,Denmark,820454400,False,43,35,7.4,Unknown,Unknown
12436908,Home,Christian Nørgaard,M,6,185,Denmark,763257600,False,35,32,7,Unknown,Unknown
12436908,Home,Mikkel Damsgaard,M,24,180,Denmark,962582400,False,30,25,7.8,Unknown,Unknown
12436908,Home,Bryan Mbeumo,F,19,173,Cameroon,933984000,False,34,28,9.7,Unknown,Unknown
12436908,Home,Yoane Wissa,F,11,176,DR Congo,841708800,False,21,18,7.9,Unknown,Unknown
12436908,Home,Kevin Schade,F,7,183,Germany,1006819200,False,13,10,6.8,Unknown,Unknown
12436908,Home,Mads Roerslev,D,5,184,Denmark,930182400,True,18,17,6.6,Unknown,Unknown
12436908,Home,Sepp van den Berg,D,4,192,Netherlands,1008806400,True,5,5,6,Unknown,Unknown
12436908,Home,Keane Lewis-Potter,F,23,170,England,982800000,True,5,4,6.6,Unknown,Unknown
12436908,Home,Fabio Carvalho,F,14,170,Portugal,1030665600,True,4,4,6.4,Unknown,Unknown
12436908,Home,Hákon Rafn Valdimarsson,G,12,195,Iceland,1002931200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436908,Home,Ben Mee,D,16,180,England,622339200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436908,Home,Yehor Yarmolyuk,M,18,180,Ukraine,1078099200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436908,Home,Yunus Konak,M,26,181,Türkiye,1136851200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436908,Home,Ryan Trevitt,M,21,170,England,1047427200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436908,Away,Aaron Ramsdale,G,30,191,England,895104000,False,33,20,6.9,Unknown,Unknown
12436908,Away,Taylor Harwood-Bellis,D,6,185,England,1012348800,False,64,57,6.4,Unknown,Unknown
12436908,Away,Jan Bednarek,D,35,189,Poland,829267200,False,86,80,6.2,Unknown,Unknown
12436908,Away,Jack Stephens,D,5,185,England,759628800,False,66,63,5.6,Unknown,Unknown
12436908,Away,Yukinari Sugawara,D,16,179,Japan,962150400,False,68,60,8.1,Unknown,Unknown
12436908,Away,Will Smallbone,M,8,173,Ireland,951091200,False,18,13,6.9,Unknown,Unknown
12436908,Away,Flynn Downes,M,4,172,England,916790400,False,59,51,7.5,Unknown,Unknown
12436908,Away,Joe Aribo,M,7,183,Nigeria,837907200,False,49,44,6.5,Unknown,Unknown
12436908,Away,Kyle Walker-Peters,D,2,173,England,860889600,False,75,71,7.1,Unknown,Unknown
12436908,Away,Adam Armstrong,F,32,172,England,855532800,False,8,7,6.4,Unknown,Unknown
12436908,Away,Ben Brereton Díaz,F,20,188,Chile,924393600,False,29,25,6.8,Unknown,Unknown
12436908,Away,Mateus Fernandes,M,18,178,Portugal,1089417600,True,32,26,6.9,Unknown,Unknown
12436908,Away,Cameron Archer,F,19,181,England,1007856000,True,3,3,6.7,Unknown,Unknown
12436908,Away,Tyler Dibling,M,33,178,England,1140134400,True,21,19,7.2,Unknown,Unknown
12436908,Away,Adam Lallana,M,10,172,England,579225600,True,10,9,6.8,Unknown,Unknown
12436908,Away,Alex McCarthy,G,1,193,England,628646400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436908,Away,James Bree,D,14,178,England,876528000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436908,Away,Charlie Taylor,D,21,183,England,748310400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436908,Away,Lesley Ugochukwu,M,26,188,France,1080259200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436908,Away,Samuel Amo-Ameyaw,M,27,174,England,1153180800,True,Unknown,Unknown,Unknown,Unknown,Unknown
