x,y
34,47
20,0
42,4
36,6
28,0
42,7
64,0
58,10
85,12
54,8
53,10
86,5
71,36
77,28
43,8
85,42
87,47
84,42
84,8
82,6
95,38
94,39
42,4
13,0
8,34
25,30
40,0
22,0
24,4
67,69
54,40
51,36
51,41
75,8
58,2
56,2
75,7
87,0
85,4
27,27
27,27
59,7
37,5
36,20
19,35
33,8
42,13
55,54
57,52
62,21
71,24
45,16
62,14
61,21
80,8
29,8
29,8
52,14
19,5
19,11
46,4
68,9
70,23
88,36
73,13
31,25
87,5
86,10
86,10
58,6
62,9
60,16
26,5
15,5
15,5
14,2
10,3
12,3
59,14
6,4
44,3
68,5
56,5
56,5
57,0
88,33
77,6
42,10
13,0
38,0
39,3
18,0
22,4
37,0
15,15
23,3
22,0
30,0
