x,y
8,12
72,83
65,80
62,62
58,60
53,53
60,27
55,33
62,69
63,68
53,42
56,11
61,10
33,89
32,73
54,60
25,50
61,34
55,66
52,59
70,47
64,31
43,53
47,49
59,28
64,78
99,99
39,71
37,56
43,63
64,10
64,79
63,88
32,32
49,47
75,32
55,69
37,51
52,43
72,19
89,26
54,22
61,81
70,84
70,71
63,72
99,99
16,28
15,25
37,16
32,14
59,77
68,25
58,43
65,45
66,30
63,30
60,30
39,66
36,69
30,77
42,71
25,70
28,54
69,39
21,27
61,28
64,40
64,40
64,40
68,64
42,22
31,63
32,34
31,89
55,23
42,62
40,31
55,16
58,67
46,30
72,76
76,91
64,80
31,48
67,11
65,9
34,8
