x,y
13,25
23,6
38,0
32,5
34,4
68,40
77,14
92,18
47,26
62,20
62,0
65,4
59,0
33,11
44,16
37,3
53,5
51,0
55,4
69,33
68,32
67,37
23,0
40,0
39,2
25,6
61,18
77,5
76,5
82,0
44,2
78,26
85,0
87,12
73,27
30,5
10,41
20,3
24,13
69,25
70,12
75,2
68,3
74,11
53,34
75,18
72,27
59,6
63,2
58,0
63,6
97,18
53,25
71,20
88,38
4,17
4,17
45,8
59,7
9,12
7,13
28,21
35,27
29,5
25,0
26,5
10,26
20,8
44,8
53,9
43,18
5,34
10,11
5,34
37,14
59,39
57,0
60,7
32,13
45,12
62,6
19,51
19,51
21,31
4,34
6,32
40,8
24,6
22,15
11,17
10,5
56,13
47,26
11,29
11,24
26,0
22,13
22,27
