x,y
41,44
40,43
23,4
13,13
12,24
37,39
40,43
35,47
28,38
56,38
46,46
45,44
48,40
16,28
12,12
38,43
52,39
46,46
46,55
47,42
45,43
39,46
30,27
31,24
33,36
37,39
42,27
58,41
92,50
22,24
12,21
54,45
51,46
92,11
54,17
11,36
31,30
23,26
44,36
43,63
46,59
21,35
22,28
44,51
45,28
41,34
67,51
46,48
52,51
55,47
64,38
61,47
51,40
46,41
32,36
14,30
43,50
42,51
36,27
8,12
7,15
4,38
19,9
44,35
28,36
30,26
34,25
65,54
59,59
14,6
11,7
8,35
34,41
45,26
57,49
51,40
62,49
27,36
53,34
51,40
31,32
96,47
65,45
53,66
39,59
