x,y
73,44
63,86
26,75
29,76
91,95
34,58
97,67
39,70
80,62
80,64
63,4
73,8
36,73
90,95
90,95
64,77
87,34
73,23
70,3
73,70
61,37
73,8
68,3
82,49
91,47
74,77
75,93
74,72
80,23
68,90
37,73
66,96
77,83
76,96
69,88
71,82
50,50
37,90
64,17
30,83
99,99
86,87
97,57
99,99
73,56
78,56
54,31
61,24
25,49
25,49
72,71
77,49
56,52
72,74
99,0
63,0
64,2
61,25
61,17
99,0
56,96
27,16
27,54
40,72
54,89
65,91
62,26
33,29
32,32
81,54
45,28
70,58
46,96
43,21
56,80
48,72
45,57
46,57
77,93
87,81
30,21
33,8
47,43
55,88
58,93
