x,y
31,79
30,74
21,88
39,67
61,93
34,81
52,88
44,81
57,71
42,89
66,92
46,76
44,79
66,71
56,82
40,88
27,90
34,100
23,86
77,75
46,76
42,77
84,100
80,96
67,93
22,90
21,84
20,90
57,87
50,83
56,92
61,82
76,81
38,77
71,84
30,91
39,85
5,93
36,80
25,91
20,93
26,89
17,85
11,75
11,75
33,79
31,89
65,70
54,84
19,84
27,84
9,67
13,69
41,82
79,92
17,67
40,95
63,85
54,94
42,76
9,80
27,95
28,89
9,31
55,81
99,0
76,96
46,85
51,83
58,75
57,80
26,91
63,86
57,50
62,67
60,72
37,78
35,84
80,90
75,74
34,85
36,86
22,95
15,88
57,80
47,89
43,90
26,90
28,84
99,0
27,86
85,90
89,90
79,87
46,90
33,69
30,94
40,91
36,82
32,89
59,96
75,90
62,81
10,66
12,71
99,0
76,19
67,0
44,93
25,86
7,71
10,71
78,85
95,87
91,88
36,42
60,71
