x,y
10,69
12,65
21,76
12,55
4,50
5,58
20,72
20,69
15,35
8,47
7,68
6,78
20,79
5,63
5,63
13,86
22,83
8,57
47,59
43,64
57,72
56,47
10,46
12,64
5,59
12,58
36,64
37,56
34,69
13,81
16,85
24,87
8,58
21,12
5,64
8,51
8,54
12,48
5,58
23,52
51,63
37,29
48,68
4,59
11,66
62,88
6,47
4,60
0,58
2,43
0,31
5,63
32,77
30,78
41,57
44,53
39,62
51,56
42,55
39,58
26,77
26,77
23,81
22,73
12,73
6,65
28,79
52,78
66,73
44,47
32,21
4,60
5,63
3,66
10,53
13,55
5,57
13,76
6,51
4,57
9,48
24,64
62,89
14,66
5,56
12,66
12,64
56,89
56,90
38,95
2,50
29,50
35,56
31,51
36,86
1,56
4,59
11,71
41,17
24,40
4,38
1,39
5,61
63,55
65,65
63,74
64,73
62,65
50,39
51,46
55,41
49,51
