x,y
47,77
29,82
39,73
46,66
64,89
63,95
62,96
62,96
5,61
27,72
36,84
43,70
43,65
26,71
57,83
50,66
44,83
29,73
70,72
35,33
63,75
68,80
55,90
74,76
32,85
15,86
31,63
56,92
38,81
9,45
29,71
64,80
45,33
53,36
29,81
52,64
58,69
70,78
69,93
54,68
30,77
70,74
43,71
62,49
82,87
31,79
41,89
52,69
63,73
47,82
51,83
74,65
74,57
35,60
58,75
53,69
63,55
54,80
9,89
10,88
8,92
23,65
42,70
63,67
28,71
31,54
31,53
53,33
34,93
52,84
26,69
29,73
47,73
28,88
24,52
72,53
67,68
43,78
15,89
15,89
42,73
37,79
58,75
60,43
72,31
37,82
31,93
27,95
25,78
90,31
31,69
37,59
27,65
28,65
91,50
90,51
87,43
94,45
95,44
93,64
