x,y
13,47
26,69
26,69
58,87
59,89
28,71
44,55
35,67
35,72
35,67
63,93
99,99
30,73
29,81
25,87
25,77
32,88
35,68
37,64
48,75
41,69
41,77
11,86
42,70
38,78
35,63
65,75
63,76
68,70
71,84
67,93
36,66
32,65
22,92
22,92
41,67
31,74
36,76
39,75
41,70
54,67
57,95
76,21
73,74
74,72
64,70
44,69
31,79
26,70
28,70
32,84
35,83
42,77
39,80
55,48
58,76
38,71
12,15
14,7
13,4
11,7
32,25
42,0
17,6
58,35
99,99
52,28
63,29
56,15
54,11
4,30
20,10
19,12
8,39
4,31
35,34
52,32
54,30
62,26
71,28
33,10
30,13
26,27
29,22
43,26
39,24
55,26
44,23
61,0
55,8
25,22
54,23
56,26
52,29
52,23
41,28
44,12
35,33
30,32
9,23
9,16
19,0
32,15
32,29
79,25
62,7
73,7
77,77
9,13
53,0
69,0
29,25
31,14
46,25
