x,y
22,34
20,38
32,41
34,37
27,47
15,43
18,25
9,18
41,17
38,42
33,34
30,66
36,37
8,44
40,38
52,39
21,38
90,53
43,49
44,42
49,37
53,37
51,49
7,56
29,42
21,66
18,64
44,44
45,43
33,40
34,40
13,53
36,42
54,36
28,68
53,41
24,35
45,43
25,59
28,73
48,51
56,18
52,34
56,43
54,40
58,88
70,50
18,56
34,38
28,57
30,57
32,36
6,41
46,15
45,54
90,52
89,57
43,29
42,30
38,29
9,40
7,55
88,49
26,42
21,49
27,38
47,52
38,12
37,5
33,56
33,51
23,62
35,19
21,40
28,45
26,43
38,57
7,44
24,44
27,45
53,66
33,51
35,41
54,57
86,51
84,56
43,15
30,3
58,27
