Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating
12436493,Home,Emiliano Martínez,G,23,195,Argentina,715392000,False,33,31,7.1
12436493,Home,Lamare Bogarde,M,26,183,Netherlands,1073260800,False,35,30,6.4
12436493,Home,Diego Carlos,D,3,185,Brazil,732153600,False,94,85,6.8
12436493,Home,Pau Torres,D,14,192,Spain,853372800,False,93,85,6.8
12436493,Home,Ian Maatsen,D,22,178,Netherlands,1015718400,False,44,40,6.8
12436493,Home,Ross Barkley,M,6,188,England,755049600,False,61,48,7.8
12436493,Home,Youri Tielemans,M,8,177,Belgium,862963200,False,86,78,7
12436493,Home,Leon Bailey,M,31,178,Jamaica,871084800,False,28,22,7
12436493,Home,Morgan Rogers,M,27,187,England,1027641600,False,30,19,6.7
12436493,Home,John McGinn,M,7,175,Scotland,782438400,False,28,24,7.6
12436493,Home,Ollie Watkins,F,11,179,England,820281600,False,11,9,7.1
12436493,Home,Matty Cash,D,2,185,Poland,870912000,True,41,37,6.9
12436493,Home,Lucas Digne,D,12,178,France,743126400,True,19,14,6.7
12436493,Home,Jhon Durán,F,9,185,Colombia,1071273600,True,3,3,6.6
12436493,Home,Emiliano Buendía,M,16,170,Argentina,851472000,True,8,5,6.7
12436493,Home,Jaden Philogene-Bidace,M,29,181,England,1013126400,True,3,1,6.3
12436493,Home,Robin Olsen,G,25,198,Sweden,631756800,True,Unknown,Unknown,Unknown
12436493,Home,Tyrone Mings,D,5,195,England,731980800,True,Unknown,Unknown,Unknown
12436493,Home,Kosta Nedeljković,D,21,184,Serbia,1134691200,True,Unknown,Unknown,Unknown
12436493,Home,Ben Broggio,M,11,181,England,1170028800,True,Unknown,Unknown,Unknown
12436493,Away,Dean Henderson,G,1,188,England,858124800,False,26,13,7.1
12436493,Away,Trevoh Chalobah,D,23,190,England,931132800,False,24,16,6.7
12436493,Away,Maxence Lacroix,D,5,192,France,954979200,False,23,16,7.2
12436493,Away,Marc Guéhi,D,5,182,England,963446400,False,31,27,6.5
12436493,Away,Daniel Muñoz,M,23,183,Colombia,833068800,False,21,11,6.8
12436493,Away,Will Hughes,M,19,185,England,798076800,False,29,19,6.3
12436493,Away,Cheick Doucouré,M,28,181,Mali,947289600,False,22,18,6.7
12436493,Away,Tyrick Mitchell,M,3,174,England,936144000,False,22,13,6.9
12436493,Away,Ismaïla Sarr,F,23,185,Senegal,888364800,False,17,11,8.2
12436493,Away,Justin Devenny,M,55,184,Northern Ireland,1065830400,False,11,10,7.2
12436493,Away,Jean-Philippe Mateta,F,14,192,France,867456000,False,17,13,7.6
12436493,Away,Jefferson Lerma,M,8,179,Colombia,783043200,True,9,8,6.4
12436493,Away,Jeffrey Schlupp,M,15,178,Ghana,725068800,True,2,1,6.6
12436493,Away,Nathaniel Clyne,D,17,175,England,670809600,True,2,1,Unknown
12436493,Away,Chris Richards,D,26,188,USA,954201600,True,5,3,Unknown
12436493,Away,Matt Turner,G,30,190,USA,772416000,True,Unknown,Unknown,Unknown
12436493,Away,Remi Matthews,G,31,184,England,760838400,True,Unknown,Unknown,Unknown
12436493,Away,Joel Ward,D,2,188,England,625622400,True,Unknown,Unknown,Unknown
12436493,Away,Caleb Kporha,D,58,Unknown,England,1152921600,True,Unknown,Unknown,Unknown
12436493,Away,Asher Agbinone,F,28,Unknown,England,1127865600,True,Unknown,Unknown,Unknown
