Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating
12436488,Home,Jordan Pickford,G,1,185,England,762998400,False,23,17,7.1
12436488,Home,Ashley Young,D,18,180,England,489715200,False,51,46,7.7
12436488,Home,James Tarkowski,D,6,185,England,722131200,False,55,50,8.2
12436488,Home,Jarrad Branthwaite,D,32,195,England,1025136000,False,52,48,7.3
12436488,Home,Vitaliy Mykolenko,D,19,180,Ukraine,927936000,False,40,33,7.8
12436488,Home,Abdoulaye Doucouré,M,16,182,Mali,725846400,False,33,28,6.6
12436488,Home,Idrissa Gueye,M,27,174,Senegal,622771200,False,74,63,8.2
12436488,Home,Jesper Lindstrøm,M,29,182,Denmark,951782400,False,21,18,6.6
12436488,Home,Dwight McNeil,M,7,183,England,943228800,False,45,43,7.4
12436488,Home,Iliman Ndiaye,F,10,180,Senegal,952300800,False,38,33,7.8
12436488,Home,Dominic Calvert-Lewin,F,9,187,England,858470400,False,10,6,7.2
12436488,Home,Orel Mangala,M,8,178,Belgium,890179200,True,19,17,6.4
12436488,Home,Beto,F,14,194,Guinea-Bissau,886204800,True,4,3,6.7
12436488,Home,João Virgínia,G,12,191,Portugal,939513600,True,Unknown,Unknown,Unknown
12436488,Home,Nathan Patterson,D,2,189,Scotland,1003190400,True,Unknown,Unknown,Unknown
12436488,Home,Jake O'Brien,D,15,197,Ireland,989884800,True,Unknown,Unknown,Unknown
12436488,Home,Michael Keane,D,5,188,England,726710400,True,Unknown,Unknown,Unknown
12436488,Home,Jack Harrison,M,11,175,England,848448000,True,Unknown,Unknown,Unknown
12436488,Home,Callum Bates,M,16,Unknown,England,1127865600,True,Unknown,Unknown,Unknown
12436488,Home,Harrison Armstrong,M,28,185,England,1169164800,True,Unknown,Unknown,Unknown
12436488,Away,Mark Flekken,G,1,194,Netherlands,739929600,False,50,33,8.1
12436488,Away,Sepp van den Berg,D,4,192,Netherlands,1008806400,False,29,25,7
12436488,Away,Nathan Collins,D,22,193,Ireland,988588800,False,54,46,7.4
12436488,Away,Ethan Pinnock,D,5,194,Jamaica,738633600,False,33,28,7.7
12436488,Away,Keane Lewis-Potter,F,23,170,England,982800000,False,20,19,7.3
12436488,Away,Mathias Jensen,M,8,180,Denmark,820454400,False,28,19,7
12436488,Away,Christian Nørgaard,M,6,185,Denmark,763257600,False,27,24,5.7
12436488,Away,Vitaly Janelt,M,27,184,Germany,894758400,False,36,29,7.1
12436488,Away,Bryan Mbeumo,F,19,173,Cameroon,933984000,False,18,13,6.9
12436488,Away,Yoane Wissa,F,11,176,DR Congo,841708800,False,13,11,6.1
12436488,Away,Mikkel Damsgaard,M,24,180,Denmark,962582400,False,24,17,7.3
12436488,Away,Kevin Schade,F,7,183,Germany,1006819200,True,2,1,6.7
12436488,Away,Igor Thiago,F,9,191,Brazil,993513600,True,5,4,6.6
12436488,Away,Yehor Yarmolyuk,M,18,180,Ukraine,1078099200,True,3,2,6.4
12436488,Away,Hákon Rafn Valdimarsson,G,12,195,Iceland,1002931200,True,Unknown,Unknown,Unknown
12436488,Away,Mads Roerslev,D,5,184,Denmark,930182400,True,Unknown,Unknown,Unknown
12436488,Away,Ben Mee,D,16,180,England,622339200,True,Unknown,Unknown,Unknown
12436488,Away,Edmond-Paris Maghoma,M,32,178,England,989280000,True,Unknown,Unknown,Unknown
12436488,Away,Yunus Konak,M,26,181,Türkiye,1136851200,True,Unknown,Unknown,Unknown
12436488,Away,Fabio Carvalho,F,14,170,Portugal,1030665600,True,Unknown,Unknown,Unknown
