x,y
29,68
23,83
14,87
58,98
63,94
53,71
29,92
20,74
25,76
30,83
58,83
59,84
58,83
34,69
41,71
18,86
11,85
9,87
21,67
10,81
22,67
6,45
32,69
35,74
24,78
6,41
44,73
43,77
19,92
32,69
36,73
25,60
7,63
45,95
43,88
48,76
65,93
40,86
44,80
60,86
30,76
52,74
23,64
54,74
48,69
48,69
55,66
55,83
39,93
45,79
27,84
27,76
8,91
7,86
54,63
52,66
42,76
41,52
26,61
28,74
56,78
51,87
10,82
30,82
31,76
86,69
62,84
11,61
29,79
55,77
45,42
26,70
40,74
16,90
3,89
3,91
7,91
9,92
39,80
56,69
43,53
57,74
57,88
25,53
54,81
43,90
55,68
29,52
33,56
33,76
59,74
39,92
39,92
65,54
28,74
62,79
61,76
30,71
