x,y
39,40
44,28
52,53
48,91
38,90
58,83
58,83
44,83
35,19
21,52
28,54
52,57
14,61
14,61
25,83
1,53
7,66
4,67
52,40
55,17
55,17
44,23
64,14
38,30
86,100
56,30
52,52
39,31
39,16
39,23
44,17
56,35
58,22
55,46
17,85
54,38
46,24
18,50
22,85
36,76
36,76
8,34
61,65
54,42
28,72
38,34
29,77
42,33
63,32
20,34
20,34
75,30
25,28
25,28
28,29
38,63
85,40
85,39
27,37
39,30
17,49
58,31
64,73
57,84
41,83
57,35
35,75
53,59
48,56
65,58
83,50
83,47
36,34
45,50
24,39
24,39
60,49
59,18
54,19
66,72
70,66
62,60
58,70
55,36
44,29
49,31
56,74
62,68
22,48
