x,y
41,22
41,25
33,58
4,60
34,61
12,58
6,43
22,72
27,69
45,95
57,46
21,72
4,60
22,73
21,70
27,30
27,30
28,62
53,65
31,59
28,60
28,59
30,56
30,68
24,59
18,49
24,77
27,40
29,55
33,66
31,80
42,100
33,77
44,88
4,60
10,74
12,65
5,62
14,77
18,96
33,69
29,63
49,66
47,66
55,69
66,77
16,42
40,69
7,53
9,55
4,61
21,79
42,33
21,60
23,72
19,69
57,90
41,71
37,59
30,62
31,46
31,46
30,62
29,64
25,65
54,71
51,74
61,67
65,87
7,42
13,38
53,81
47,68
31,67
30,59
33,92
43,81
40,66
5,61
21,82
28,100
57,65
4,56
34,48
22,76
48,93
92,44
27,55
26,66
27,72
12,51
13,51
33,76
35,39
52,55
71,57
